display_name,user_id,reputation_scaled,gold_badges_scaled,silver_badges_scaled,bronze_badges_scaled,cluster,quality_score,candidate_level
Praveen,1671639,0.022085129835208904,0.03910614525139664,0.013761961079453822,0.01808260218275198,0,0.023258959587202838,Weak
Nicola Cossu,344491,0.022083795386276264,0.01675977653631285,0.009246317600258036,0.010378771667023326,0,0.014617165297467618,Weak
Damir,486578,0.02207712314161306,0.10949720670391061,0.026341253628642078,0.03926813610100578,0,0.049295929893792875,Weak
David R&#246;nnqvist,608157,0.02207578869268042,0.02011173184357542,0.01730996667025051,0.022148512732719883,0,0.02041149998480656,Weak
zx8754,680068,0.02207111812141617,0.013407821229050279,0.01300935383292119,0.024395463299807407,0,0.018220939120798762,Weak
Tim S.,781792,0.02206711477461825,0.01005586592178771,0.009676378883990968,0.013053712818317997,0,0.013713268099678731,Weak
Cory Klein,446554,0.022045763591695994,0.053631284916201116,0.021180518223846895,0.027819387973464584,0,0.031169238676302148,Weak
reko_t,197368,0.022044429142763354,0.011173184357541898,0.008816256316525104,0.008024823453884014,0,0.012514673317678592,Weak
Daniel DiPaolo,9453,0.022021743510908458,0.015642458100558657,0.011826685302655628,0.01230472929595549,0,0.015448904052519558,Weak
Kevin,900873,0.02201707293964421,0.01675977653631285,0.010428986130523598,0.0146586775090948,0,0.015966128278893862,Weak
Gabriel Staples,4561887,0.022005062899250444,0.03910614525139664,0.03117944307063756,0.0423710678365076,0,0.03366542976444806,Weak
Ousmane D.,5862071,0.022005062899250444,0.008938547486033519,0.009783894204924202,0.014123689278835866,0,0.013712798467261008,Weak
Holger Just,421705,0.02200439567478412,0.01675977653631285,0.01225674658638856,0.014444682216991226,0,0.01636640025361919,Weak
Rod,64633,0.02197970836953026,0.0033519553072625698,0.0035480055907966884,0.005670875240744703,0,0.008637636127083556,Weak
Randolpho,12716,0.021973036124867056,0.02011173184357542,0.015374690893452317,0.019259576289321637,0,0.019179758787804105,Weak
Jordan H,1795356,0.021973036124867056,0.04581005586592178,0.02311579400064509,0.04108709608388616,0,0.03299649551883002,Weak
Gustav,3527297,0.021943678248348954,0.007821229050279328,0.0024728523814643586,0.006740851701262572,0,0.009744652845338804,Weak
Cezar,1371070,0.02194034212601735,0.021229050279329607,0.008386195032792173,0.009094799914401883,0,0.015162596838135253,Weak
Mathew Thompson,1039608,0.021931668207955182,0.01675977653631285,0.01300935383292119,0.015942649261716246,0,0.016910861959726367,Weak
Dr. Snoopy,349130,0.021922327065426697,0.007821229050279328,0.014837114288786151,0.017226621014337685,0,0.015451822854707465,Weak
Omnifarious,167958,0.02191698926969613,0.022346368715083796,0.014299537684119986,0.021613524502460946,0,0.020044105042840214,Weak
Paolo Moretti,63011,0.021905646453768683,0.025698324022346366,0.009998924846790666,0.009736785790712604,0,0.01683492027840458,Weak
Tom,22850,0.021892969188908595,0.0033519553072625698,0.0021503064186646596,0.0035309223197089665,0,0.007731538308636198,Weak
ereOn,279259,0.021886964168711713,0.04692737430167598,0.01774002795398344,0.02664241386689493,0,0.028299195072816516,Weak
Kirill Polishchuk,787016,0.021878957475115868,0.012290502793296089,0.012364261907321794,0.013374705756473359,0,0.014977106983051778,Weak
Jeff Posnick,385997,0.021854937394328325,0.015642458100558657,0.015052144930652616,0.01840359512090734,0,0.017738283886611736,Weak
ChrisW,49942,0.021852935720929362,0.015642458100558657,0.012579292549188258,0.025037449176118127,0,0.0187780338866986,Weak
Adam Jenkins,954940,0.021818907273147017,0.014525139664804468,0.008063649069992474,0.011983736357800128,0,0.014097858091436023,Weak
kostix,720999,0.021814236701882775,0.015642458100558657,0.0101064401677239,0.020008559811684146,0,0.01689292369546237,Weak
Chris Conway,1412,0.021768865438172982,0.048044692737430165,0.013116869153854424,0.016370639845923393,0,0.024825266793845238,Weak
digitaldreamer,129190,0.021760191520110814,0.0067039106145251395,0.0027953983442640575,0.0027819387973464582,0,0.008510359819061617,Weak
Jake McGraw,302,0.021722826949996867,0.011173184357541898,0.004515643479195785,0.0065268564091589985,0,0.010984627798973386,Weak
djna,82511,0.021715487480867338,0.015642458100558657,0.007526072465326309,0.013160710464369785,0,0.014511182127780521,Weak
dm03514,594589,0.02170414466493989,0.02011173184357542,0.011611654660789162,0.015514658677509096,0,0.01723554746170339,Weak
Nishant,298455,0.021696137971344044,0.014525139664804468,0.011719169981722394,0.013909693986732292,0,0.0154625354011508,Weak
Ben Aston,38522,0.021683460706483956,0.0770949720670391,0.02268573271691216,0.03755617376417719,0,0.0397550848136531,Weak
ForEveR,1498580,0.02166344397249434,0.0022346368715083797,0.012579292549188258,0.0146586775090948,0,0.012784012725571444,Weak
Aren,317975,0.021662776748028016,0.01005586592178771,0.006665949897860445,0.0105927669591269,0,0.012244339881700766,Weak
Alex Spurling,12149,0.021660107850162737,0.026815642458100558,0.006880980539726911,0.008024823453884014,0,0.015845388575468557,Weak
Timo Huovinen,175071,0.021641425565105767,0.03798882681564245,0.016449844102784647,0.015942649261716246,0,0.02300568643631228,Weak
ComicSansMS,577603,0.021602726546059173,0.01675977653631285,0.016879905386517575,0.019259576289321637,0,0.01862549618955281,Weak
Peter Coulton,117,0.02159805597479493,0.013407821229050279,0.004945704762928717,0.0074898352236250805,0,0.01186035429759975,Weak
neuromancer,209512,0.02159805597479493,0.09497206703910614,0.01806257391678314,0.024823453884014555,0,0.03986403770367469,Weak
Mike Dinescu,63074,0.02158604593440116,0.018994413407821226,0.01225674658638856,0.016156644553819818,0,0.017248462620607693,Weak
Omar Kooheji,20400,0.02157336866954107,0.07932960893854749,0.01903021180518224,0.025893430344532422,0,0.03645665493945081,Weak
Jared Burrows,950427,0.021560691404680983,0.029050279329608936,0.016127298139984945,0.02011555745773593,0,0.0217134565830027,Weak
brettdj,641067,0.021555353608950417,0.017877094972067038,0.011826685302655628,0.01883158570511449,0,0.017522679897196893,Weak
Ramnath,235349,0.021528664630297595,0.017877094972067038,0.012901838511987958,0.016370639845923393,0,0.017169559490068993,Weak
thanksd,2678454,0.02150798067184166,0.025698324022346366,0.016879905386517575,0.016370639845923393,0,0.02011421248165725,Weak
EfForEffort,14113,0.02149730508038053,0.005586592178770949,0.0031179443070637565,0.004172908196019688,0,0.008593687440558731,Weak
Steve Haley,235654,0.02148129169318884,0.018994413407821226,0.007526072465326309,0.00888080462229831,0,0.01422064554715867,Weak
biesior,1066240,0.021475953897458273,0.011173184357541898,0.012901838511987958,0.019687566873528784,0,0.01630963591012923,Weak
Emma,110527,0.02147261777512667,0.004469273743016759,0.0011826685302655628,0.0008559811684142949,0,0.0069951353042058215,Weak
Michael Liu,1127114,0.021463276632598186,0.015642458100558657,0.012579292549188258,0.01669163278407875,0,0.01659416501660596,Weak
Steve,131640,0.021460607734732906,0.041340782122905026,0.009676378883990968,0.015407661031457309,0,0.021971357443271552,Weak
Christopher Painter,200936,0.021458606061333943,0.0067039106145251395,0.006343403935060746,0.010806762251230473,0,0.011328170715537576,Weak
Sachin Shanbhag,399037,0.02145126659220442,0.012290502793296089,0.008816256316525104,0.010806762251230473,0,0.013341196988314022,Weak
Bernhard Barker,1711796,0.02145126659220442,0.015642458100558657,0.01085904741425653,0.015086668093301947,0,0.01575986005008039,Weak
Jonathan.,191463,0.021441258225209613,0.061452513966480445,0.020642941619180732,0.03199229616948427,0,0.03388225249508876,Weak
Brent Bradburn,86967,0.02144059100074329,0.021229050279329607,0.01655735942371788,0.020329552749839504,0,0.01988913836340757,Weak
Sushanth --,941272,0.021438589327344326,0.01005586592178771,0.006450919255993979,0.011448748127541195,0,0.012348530658166802,Weak
Peter Lang,17343,0.021435920429479047,0.03240223463687151,0.015374690893452317,0.01744061630644126,0,0.02166336556656103,Weak
Nathan W,6335,0.02143191708268112,0.03240223463687151,0.009998924846790666,0.015835651615664456,0,0.019917182045501938,Weak
pawello2222,8697793,0.02142324316461896,0.025698324022346366,0.018707665842382537,0.025465439760325274,0,0.02282366819741828,Weak
John Carter,8331,0.021417905368888393,0.03128491620111731,0.011396624018922696,0.015193665739353735,0,0.019823277832070534,Weak
wyc,122536,0.021401891981696702,0.09273743016759775,0.027093860875174708,0.047613952493045154,0,0.04721178387937858,Weak
nrabinowitz,380487,0.021397221410432453,0.011173184357541898,0.015267175572519083,0.017868606890648408,0,0.01642654705778546,Weak
dcp,109360,0.021395219737033497,0.026815642458100558,0.014944629609719385,0.017868606890648408,0,0.020256024673875463,Weak
Chris Haas,231316,0.02138988194130293,0.014525139664804468,0.015374690893452317,0.031136315001069975,0,0.020606506875157422,Weak
Richard J. Ross III,427309,0.021380540798774446,0.027932960893854747,0.013869476400387054,0.021720522148512736,0,0.021225875060382246,Weak
Thomas Orozco,873145,0.021380540798774446,0.013407821229050279,0.011826685302655628,0.01262572223411085,0,0.0148101923911478,Weak
micronyks,3751711,0.021380540798774446,0.018994413407821226,0.012041715944522094,0.017547613952493046,0,0.017491071025902704,Weak
Claus Ibsen,406429,0.02137386855411124,0.007821229050279328,0.004730674121062251,0.006847849347314359,0,0.010193405268191794,Weak
Michael Zajac,2292812,0.021371866880712277,0.007821229050279328,0.011826685302655628,0.015086668093301947,0,0.014026612331737295,Weak
Michael,67132,0.021368530758380674,0.005586592178770949,0.012794323191054726,0.01530066338540552,0,0.013762527378402967,Weak
DarthVader,177883,0.021354519044587947,0.08715083798882681,0.02311579400064509,0.032848277337898565,0,0.04111735709298961,Weak
PM 2Ring,4014959,0.021352517371188984,0.0067039106145251395,0.009246317600258036,0.02150652685640916,0,0.01470231811059533,Weak
Yacoby,118145,0.021335169535064646,0.017877094972067038,0.011719169981722394,0.012732719880162637,0,0.015916038592254177,Weak
bakkal,238639,0.021309147780878147,0.013407821229050279,0.01365444575852059,0.011876738711748342,0,0.015062038370049338,Weak
codeandcloud,17447,0.021307813331945508,0.05251396648044692,0.017094936028384043,0.027498395035309226,0,0.029603777719021427,Weak
Ricardo Saporta,1492421,0.021297137740484383,0.018994413407821226,0.014944629609719385,0.019045580997218065,0,0.018570440438810766,Weak
Neil,182705,0.02129513606708542,0.008938547486033519,0.005913342651327814,0.00781082816178044,0,0.010989463591556798,Weak
stevec,5783745,0.021289798271354854,0.05810055865921787,0.03300720352650252,0.04675797132463086,0,0.039788882945426526,Weak
jrok,947836,0.02128312602669165,0.011173184357541898,0.01118159337705623,0.015407661031457309,0,0.014761391198186771,Weak
Mohit Deshpande,200477,0.02127912267989373,0.08603351955307262,0.02032039565638103,0.02707040445110208,0,0.03867586058511237,Weak
Evan Mulawski,483349,0.021267779863966274,0.017877094972067038,0.012041715944522094,0.015514658677509096,0,0.016675312364516123,Weak
Frode F.,702944,0.0212457614565777,0.01005586592178771,0.0101064401677239,0.012411726942007276,0,0.013454948622024145,Weak
Harry,663447,0.021224410273655445,0.08491620111731843,0.01903021180518224,0.029317355018189602,0,0.03862204455358643,Weak
matiash,82788,0.021217070804525916,0.017877094972067038,0.012794323191054726,0.016584635138026965,0,0.01711828102641866,Weak
Thomas Dickey,4518274,0.021211733008795357,0.008938547486033519,0.007311041823459843,0.011341750481489407,0,0.012200768199944532,Weak
Jon Purdy,246886,0.02120772966199743,0.01005586592178771,0.009891409525857434,0.017975604536700194,0,0.01478265241158569,Weak
Noon Silk,154152,0.02120372631519951,0.0067039106145251395,0.00870874099559187,0.011020757543334047,0,0.011909283867162643,Weak
Paul Bellora,697449,0.021199055743935262,0.02011173184357542,0.013546930437587356,0.019580569227476998,0,0.01860957181314376,Weak
Benny Neugebauer,451634,0.021187045703541497,0.034636871508379886,0.025803677023975916,0.022148512732719883,0,0.025944026742154295,Weak
Chris Hanson,714,0.021173033989748763,0.008938547486033519,0.006988495860660143,0.01091375989728226,0,0.01200345930843117,Weak
Cameron Skinner,474283,0.021154351704691793,0.0033519553072625698,0.006450919255993979,0.008987802268350097,0,0.00998625713407461,Weak
Brian G,3208,0.021150348357893867,0.06480446927374302,0.012686807870121492,0.014872672801198373,0,0.02837857457573919,Weak
Matt Frear,32598,0.02113900554196642,0.013407821229050279,0.007848618428126007,0.009629788144660818,0,0.013006308335950881,Weak
Tim Roberts,1883316,0.021135002195168492,0.004469273743016759,0.0020427910977314266,0.004172908196019688,0,0.007954993807984092,Weak
cwd,288032,0.021122324930308405,0.061452513966480445,0.01730996667025051,0.021078536272202013,0,0.030240835459810343,Weak
Ants Aasma,107366,0.021121657705842088,0.017877094972067038,0.009461348242124502,0.010378771667023326,0,0.01470971814676424,Weak
kvb,82959,0.021094968727189266,0.0022346368715083797,0.00903128695839157,0.014016691632784078,0,0.011594396047468324,Weak
Daniel Spiewak,9815,0.021092299829323986,0.015642458100558657,0.011074078056122998,0.012732719880162637,0,0.015135388966542068,Weak
pguardiario,966023,0.021076953666598612,0.02346368715083799,0.012901838511987958,0.017975604536700194,0,0.018854520966531188,Weak
Abdullah Jibaly,47110,0.02105159913687843,0.05027932960893854,0.012901838511987958,0.021399529210357374,0,0.026408074117040575,Weak
Henrik Gustafsson,2010,0.02105026468794579,0.01005586592178771,0.004408128158262552,0.006205863471003638,0,0.010430030559749922,Weak
Michael Madsen,27528,0.021044259667748907,0.008938547486033519,0.006988495860660143,0.008666809330194735,0,0.011409528086159327,Weak
Steve,751863,0.021036252974153062,0.014525139664804468,0.00903128695839157,0.011020757543334047,0,0.013903359285170787,Weak
David Pasztor,4667835,0.02103158240288882,0.01005586592178771,0.009568863563057734,0.013909693986732292,0,0.013641501468616639,Weak
Reactgular,1031569,0.021022241260360328,0.026815642458100558,0.01774002795398344,0.02321848919323775,0,0.02219910021642052,Weak
oHo,938111,0.02101223289336552,0.0335195530726257,0.017847543274916673,0.02225551037877167,0,0.023658709904919892,Weak
Harsha M V,155196,0.02101089844443288,0.14525139664804468,0.03827545425223094,0.05724374063770597,1,0.06544537249560362,Average
Hans Olsson,306651,0.02100956399550024,0.017877094972067038,0.009568863563057734,0.012411726942007276,0,0.015216812368158073,Weak
Douglas,1149773,0.02100689509763496,0.015642458100558657,0.014622083646919687,0.020436550395891293,0,0.017926996810251148,Weak
Niyaz,184,0.020982875016847417,0.06256983240223463,0.015482206214385551,0.019366573935373423,0,0.029600371892210257,Weak
retronym,160378,0.020976869996650535,0.013407821229050279,0.015912267498118478,0.017761609244596622,0,0.01701464199210398,Weak
FatalError,1172428,0.020972199425386293,0.017877094972067038,0.010321470809590366,0.012518724588059063,0,0.015422372448775689,Weak
Codemwnci,449856,0.02096752885412205,0.011173184357541898,0.009783894204924202,0.013695698694628718,0,0.01390507652780422,Weak
Sertac Akyuz,243614,0.020959522160526205,0.004469273743016759,0.010966562735189764,0.018724588059062703,0,0.013779986674448859,Weak
Nick Berardi,17,0.020934167630806022,0.01675977653631285,0.011611654660789162,0.014444682216991226,0,0.015937570261224814,Weak
Mike Minutillo,358,0.020917487019148008,0.015642458100558657,0.004193097516396086,0.004172908196019688,0,0.01123148770803061,Weak
weston,360211,0.020905476978754237,0.025698324022346366,0.01515966025158585,0.022148512732719883,0,0.020977993496351585,Weak
Tim Robinson,32133,0.020900806407489994,0.013407821229050279,0.012579292549188258,0.014872672801198373,0,0.015440148246731726,Weak
aroth,609251,0.020900806407489994,0.024581005586592177,0.014192022363186754,0.018938583351166275,0,0.0196531044271088,Weak
nwinkler,1228454,0.020898804734091038,0.025698324022346366,0.01677239006558434,0.017975604536700194,0,0.020336280839680483,Weak
snakile,110028,0.020885460244764627,0.07374301675977653,0.017632512633050205,0.026000427990584208,0,0.0345653544070439,Weak
Marcel Jackwerth,28401,0.020879455224567738,0.01005586592178771,0.007311041823459843,0.00920179756045367,0,0.01186204013256724,Weak
MrYoshiji,976775,0.020879455224567738,0.014525139664804468,0.012901838511987958,0.01262572223411085,0,0.015233038908867753,Weak
animuson,246246,0.020874784653303495,0.03128491620111731,0.014299537684119986,0.015942649261716246,0,0.020600471950064262,Weak
Patrick Oscity,192702,0.020867445184173973,0.021229050279329607,0.014944629609719385,0.018296597474855555,0,0.01883443063701963,Weak
jmcilhinney,584183,0.020863441837376047,0.005586592178770949,0.0022578217395978926,0.005349882302589343,0,0.008514434514583558,Weak
Yong Shun,8017690,0.020857436817179165,0.0067039106145251395,0.0030104289861305235,0.006954846993366146,0,0.009381655852800243,Weak
Erik Philips,209259,0.02084943012358332,0.012290502793296089,0.013224384474787658,0.01669163278407875,0,0.015763987543936455,Weak
stinepike,603742,0.020846094001251717,0.015642458100558657,0.009138802279324803,0.012197731649903702,0,0.01445627150775972,Weak
Saad,3533365,0.020844092327852753,0.024581005586592177,0.007418557144393075,0.011983736357800128,0,0.016206847854159535,Weak
MSN,6210,0.020832749511925305,0.007821229050279328,0.007526072465326309,0.011448748127541195,0,0.011907199788768034,Weak
Richard Hansen,712605,0.020829413389593703,0.022346368715083796,0.008923771637458338,0.0105927669591269,0,0.015673080175315685,Weak
Adamski,127479,0.020828078940661063,0.01675977653631285,0.011934200623588862,0.016263642199871604,0,0.016446424575108594,Weak
Marco13,3182664,0.020828078940661063,0.01005586592178771,0.008063649069992474,0.017975604536700194,0,0.01423079961728536,Weak
Kevin Driedger,9587,0.0208260772672621,0.01675977653631285,0.004515643479195785,0.005670875240744703,0,0.011943093130878858,Weak
Henrik Sachse,2706422,0.020818070573666254,0.008938547486033519,0.004408128158262552,0.006205863471003638,0,0.01009265242224149,Weak
u_mulder,1553888,0.020809396655604086,0.005586592178770949,0.004838189441995484,0.0074898352236250805,0,0.0096810033749989,Weak
i_am_jorf,74815,0.020805393308806167,0.01675977653631285,0.013546930437587356,0.02386047506954847,0,0.01874314383806371,Weak
JeffV,445087,0.02080405885987352,0.036871508379888264,0.010321470809590366,0.013160710464369785,0,0.020289437128430482,Weak
Michael,170842,0.020798053839676638,0.024581005586592177,0.013869476400387054,0.014979670447250161,0,0.018557051568476507,Weak
ddaa,11549,0.020797386615210314,0.008938547486033519,0.004730674121062251,0.006098865824951851,0,0.010141368511814484,Weak
Yoshi,697154,0.02079071437054711,0.015642458100558657,0.008923771637458338,0.011341750481489407,0,0.014174673647513378,Weak
Ron Tuffin,939,0.020783374901417587,0.026815642458100558,0.006235888614127513,0.008238818745987588,0,0.015518431179908311,Weak
jitter,122428,0.02077536820782174,0.012290502793296089,0.01118159337705623,0.013695698694628718,0,0.014485790768200696,Weak
Zan Lynx,13422,0.020768028738692212,0.012290502793296089,0.008063649069992474,0.01433768457093944,0,0.013864966293230054,Weak
Limon Monte,1331425,0.020765359840826933,0.054748603351955305,0.019460273088915167,0.023539482131393112,0,0.02962842960327263,Weak
August Lilleaas,26051,0.020760022045096367,0.014525139664804468,0.010321470809590366,0.011876738711748342,0,0.014370842807809887,Weak
Robert Wills,126778,0.0207546842493658,0.0033519553072625698,0.0010751532093323298,0.0004279905842071474,0,0.006402445837541962,Weak
Reto Koradi,3530129,0.020751348127034205,0.008938547486033519,0.009676378883990968,0.015193665739353735,0,0.013639985059103106,Weak
zs2020,304319,0.020741339760039397,0.0335195530726257,0.01580475217718525,0.023753477423496684,0,0.023454780608336757,Weak
Rotareti,1612318,0.02073733641324147,0.026815642458100558,0.012041715944522094,0.012090734003851916,0,0.01792135720492901,Weak
omma2289,2049063,0.02073733641324147,0.008938547486033519,0.006020857972261047,0.007061844639417933,0,0.010689646627738492,Weak
claws,193653,0.02072999694411195,0.06815642458100558,0.015374690893452317,0.02129253156430559,0,0.03138841099571886,Weak
Mark Hall,479512,0.020725993597314023,0.01005586592178771,0.009783894204924202,0.012197731649903702,0,0.013190871343482409,Weak
TaW,3152130,0.020711981883521295,0.008938547486033519,0.006988495860660143,0.012090734003851916,0,0.012182439808516719,Weak
chunhunghan,2179571,0.02070931298565601,0.005586592178770949,0.012149231265455326,0.014016691632784078,0,0.013115457015666592,Weak
Blindman67,3877726,0.02069797016972856,0.012290502793296089,0.008386195032792173,0.01604964690776803,0,0.014356078725896212,Weak
rogeriopvl,28388,0.02069396682293064,0.008938547486033519,0.005160735404795183,0.005991868178900064,0,0.010196279473164852,Weak
Hans Z.,3748349,0.02069196514953168,0.013407821229050279,0.01118159337705623,0.012946715172266211,0,0.0145570237319761,Weak
Landei,375232,0.02068062233360423,0.014525139664804468,0.010213955488657134,0.020650545687994865,0,0.016517565793765173,Weak
Adam Smith,3058609,0.020670613966609422,0.014525139664804468,0.008063649069992474,0.01262572223411085,0,0.013971281233879303,Weak
coderanger,78722,0.020663941721946216,0.004469273743016759,0.005375766046661649,0.00888080462229831,0,0.009847446533480733,Weak
kramer65,1650012,0.020663941721946216,0.14972067039106143,0.03483496398236748,0.05681575005349883,1,0.0655088315372185,Average
CT Zhu,2487184,0.020655267803884048,0.02011173184357542,0.012364261907321794,0.01433768457093944,0,0.016867236531430175,Weak
Dan Dyer,5171,0.02065460057941773,0.021229050279329607,0.013546930437587356,0.017547613952493046,0,0.018244548812206933,Weak
Michał Niklas,22595,0.020647261110288202,0.021229050279329607,0.007203526502526611,0.013160710464369785,0,0.015560137089128552,Weak
Eric Duminil,6419007,0.02064659388582188,0.011173184357541898,0.0076335877862595426,0.014230686924887652,0,0.013421013238627743,Weak
Brendan Long,212555,0.020639254416692357,0.02346368715083799,0.015482206214385551,0.02054354804194308,0,0.020032173955964745,Weak
Tim M.,453277,0.020625909927365946,0.015642458100558657,0.012471777228255026,0.017654611598544832,0,0.016598689213681114,Weak
Eddie,57752,0.020615901560371137,0.024581005586592177,0.012901838511987958,0.015407661031457309,0,0.018376601672602143,Weak
gojomo,130288,0.020606560417842652,0.01675977653631285,0.009246317600258036,0.012839717526214423,0,0.014863093020156991,Weak
jmasterx,146780,0.020602557071044726,0.1106145251396648,0.034619933340501015,0.06173764177188102,0,0.056893664330772885,Weak
Jamie Flournoy,115218,0.020598553724246807,0.0011173184357541898,0.0019352757767981937,0.0009629788144660818,0,0.006153531687816318,Weak
Peter Alexander,235825,0.02058987980618464,0.015642458100558657,0.012041715944522094,0.017868606890648408,0,0.01653566518547845,Weak
John Parker,109825,0.02057720254132455,0.012290502793296089,0.013224384474787658,0.013802696340680504,0,0.014973696537522202,Weak
Ben P.,8298909,0.020567194174329742,0.0067039106145251395,0.009783894204924202,0.013695698694628718,0,0.01268767442210195,Weak
Eric Brotto,385559,0.020565859725397102,0.03910614525139664,0.01300935383292119,0.01883158570511449,0,0.022878236128707357,Weak
Mike &#39;Pomax&#39; Kamermans,740553,0.020557853031801257,0.018994413407821226,0.01333189979572089,0.019259576289321637,0,0.01803593563116625,Weak
lukeA,1327739,0.020555851358402294,0.005586592178770949,0.009891409525857434,0.010699764605178685,0,0.011683404417052342,Weak
simbabque,1331451,0.020551848011604368,0.008938547486033519,0.007203526502526611,0.014872672801198373,0,0.012891648700340718,Weak
Mike Lischke,1137174,0.020549846338205405,0.021229050279329607,0.014299537684119986,0.02225551037877167,0,0.019583486170106666,Weak
Johannes Weiss,55925,0.020545175766941162,0.017877094972067038,0.010321470809590366,0.0146586775090948,0,0.01585060476442334,Weak
Raptor,188331,0.020533832951013714,0.05251396648044692,0.026233738307708844,0.04333404665097368,0,0.03565389609753579,Weak
Steve Townsend,210102,0.020529829604215795,0.01005586592178771,0.009676378883990968,0.01530066338540552,0,0.013890684448849997,Weak
Dylan Beattie,5017,0.020525159032951545,0.03910614525139664,0.013869476400387054,0.0211855339182538,0,0.02367157865074726,Weak
Sergei Basharov,135829,0.020516485114889384,0.08715083798882681,0.021718094828513064,0.037984164348384336,0,0.041842395570153394,Weak
Richard Ev,39709,0.02051448344149042,0.06815642458100558,0.019997849693581336,0.03006633854055211,0,0.03468377406415736,Weak
Cratylus,384706,0.020513816217024097,0.08156424581005586,0.02279324803784539,0.03712818317997004,0,0.04049987331122385,Weak
Niko Ruotsalainen,4079317,0.020512481768091458,0.004469273743016759,0.0020427910977314266,0.0035309223197089665,0,0.007638867232137152,Weak
Nick Craig-Wood,164234,0.02051181454362514,0.014525139664804468,0.01300935383292119,0.014551679863043013,0,0.015649496976098454,Weak
Andro Selva,603744,0.020504475074495612,0.05921787709497206,0.019890334372648102,0.025893430344532422,0,0.03137652922166205,Weak
rynop,563420,0.020490463360702885,0.030167597765363124,0.010644016772390066,0.012411726942007276,0,0.01842845121011584,Weak
Dinah,356,0.02048646001390496,0.035754189944134075,0.013439415116654122,0.01572865396961267,0,0.021352179761076458,Weak
Macmade,182676,0.020477118871376473,0.015642458100558657,0.01118159337705623,0.013374705756473359,0,0.01516896902636618,Weak
blue-sky,470184,0.02047378274904487,0.17988826815642456,0.04945704762928717,0.08399315215065269,1,0.08345306267135232,Average
Ortwin Gentz,235297,0.020466443279915342,0.027932960893854747,0.013976991721320288,0.023325486839289537,0,0.021425470683594978,Weak
Adam Ernst,79,0.020449762668257328,0.02011173184357542,0.005590796688528115,0.007382837577573294,0,0.013383782194483539,Weak
Rudie,247372,0.020431080383200358,0.04692737430167598,0.013761961079453822,0.018617590413010917,0,0.02493450154433527,Weak
azro,7212686,0.020425075363003475,0.01005586592178771,0.0031179443070637565,0.00781082816178044,0,0.010352428438408846,Weak
Dennis Vash,7882470,0.020405725853480175,0.013407821229050279,0.011826685302655628,0.014016691632784078,0,0.01491423100449254,Weak
Konrad Garus,277683,0.020401055282215932,0.049162011173184354,0.016449844102784647,0.02493045153006634,0,0.027735840522062818,Weak
xkeshav,155861,0.020399720833283293,0.05251396648044692,0.018600150521449303,0.027177402097153865,0,0.029672809983083345,Weak
Alex Howansky,453002,0.020393048588620087,0.008938547486033519,0.008063649069992474,0.010699764605178685,0,0.012023752437456191,Weak
Byron Whitlock,42304,0.02038771079288952,0.03240223463687151,0.012794323191054726,0.017975604536700194,0,0.020889968289378988,Weak
tanascius,52444,0.020373699079096794,0.026815642458100558,0.011611654660789162,0.0146586775090948,0,0.01836491842677033,Weak
Nate Barbettini,3191599,0.020369695732298868,0.03128491620111731,0.01365444575852059,0.016156644553819818,0,0.02036642556143915,Weak
fmw42,7355741,0.020369695732298868,0.011173184357541898,0.0076335877862595426,0.009950781082816178,0,0.012281812239729122,Weak
Ether,40468,0.020365025161034625,0.014525139664804468,0.00870874099559187,0.0171196233682859,0,0.015179632297429215,Weak
bheklilr,839246,0.020363023487635662,0.0067039106145251395,0.010966562735189764,0.017654611598544832,0,0.013922027108973849,Weak
ghybs,5108796,0.020363023487635662,0.0067039106145251395,0.008601225674658639,0.01230472929595549,0,0.011993222268193732,Weak
Timmy O&#39;Mahony,396300,0.020355016794039817,0.021229050279329607,0.016127298139984945,0.019259576289321637,0,0.019242735375669,Weak
Christos,913124,0.02034567565151133,0.01005586592178771,0.007741103107192775,0.011983736357800128,0,0.012531595259572988,Weak
Zach Kelling,641766,0.02034233952917973,0.01675977653631285,0.010966562735189764,0.011341750481489407,0,0.014852607320542936,Weak
user187291,187291,0.02033366561111756,0.021229050279329607,0.009461348242124502,0.013374705756473359,0,0.016099692472261257,Weak
Jamie Dixon,90678,0.02033233116218492,0.02346368715083799,0.01300935383292119,0.017761609244596622,0,0.01864174534763518,Weak
Mark Lodato,303425,0.020326993366454355,0.005586592178770949,0.0036555209117299214,0.0033169270276053927,0,0.008221508371140156,Weak
Jean Logeart,749588,0.02032365724412275,0.012290502793296089,0.008386195032792173,0.01262572223411085,0,0.013406519326080465,Weak
Ffisegydd,3005188,0.0203089783058637,0.017877094972067038,0.01515966025158585,0.013160710464369785,0,0.01662661099847159,Weak
Benjamin W.,3266847,0.020306976632464745,0.021229050279329607,0.013439415116654122,0.01433768457093944,0,0.01732828164984698,Weak
Tom&#225;š Zato,607407,0.02028896157187409,0.07039106145251396,0.03300720352650252,0.09030601326770811,0,0.05349830995464967,Weak
daniel gratzer,784338,0.020284958225076165,0.012290502793296089,0.009676378883990968,0.014444682216991226,0,0.014174130529838612,Weak
Jan Hančič,185527,0.02028429100060984,0.018994413407821226,0.009568863563057734,0.0105927669591269,0,0.014860083732653925,Weak
