user_id,display_name,reputation,gold_badges,silver_badges,bronze_badges,days_since_last_access,quality_score,kmeans_level,hierarchical_level,gmm_level,knn_level,rf_level,gmm_confidence,rf_confidence
2308683,OneCricketeer,193118,20,147,277,5,0.035917505583875034,Weak,Weak,Strong,Weak,Weak,0.9999249574998509,1.0
13531,Michael Myers,192679,47,301,297,10,0.04579101428741335,Weak,Weak,Strong,Weak,Weak,0.9798914264107806,1.0
454533,Explosion Pills,192527,56,341,417,56,0.052673772625556316,Weak,Weak,Strong,Weak,Weak,0.9996915820433964,1.0
836330,Mark,192522,32,564,580,5,0.05397037178986959,Weak,Weak,Strong,Weak,Weak,1.0,0.9997402597402598
266304,Alex Poole,192420,11,199,350,5,0.03649351283408085,Weak,Weak,Strong,Weak,Weak,0.9999508898476234,0.9993535353535353
874188,tripleee,191943,37,319,370,97,0.04817587918222605,Weak,Weak,Strong,Weak,Weak,0.9999999995017781,0.999093795093795
2402272,John Bollinger,191935,11,103,211,6,0.0314217851366216,Weak,Weak,Strong,Weak,Weak,0.9999949156904687,1.0
23528,Daniel A. White,191789,49,389,474,5,0.05164005303571022,Weak,Weak,Strong,Weak,Weak,0.9484365484812249,1.0
44330,Jason S,190724,176,638,1013,5,0.096766431719398,Weak,Weak,Strong,Weak,Weak,1.0,1.0
114066,Janusz,190052,115,306,373,29,0.062974478980686,Weak,Weak,Strong,Weak,Weak,1.0,1.0
17516,AnthonyWJones,189774,35,236,307,7,0.04144262335284787,Weak,Weak,Strong,Weak,Weak,0.6040286436727936,0.9984747071245073
89391,miku,189372,47,314,317,5,0.045898133454364595,Weak,Weak,Strong,Weak,Weak,0.9421920216850026,1.0
465183,Gilles Qu&#233;not,188296,43,232,230,8,0.041331147089797717,Weak,Weak,Strong,Weak,Weak,0.9934347605014232,1.0
62076,Alex Wayne,188268,52,329,363,42,0.04935245955789994,Weak,Weak,Strong,Weak,Weak,0.9877204233373705,1.0
546730,brunnerh,188166,30,363,434,5,0.045495711294281344,Weak,Weak,Strong,Weak,Weak,0.9775092849044051,0.999093795093795
2648,D&#243;nal,187662,177,590,852,11,0.09229474664713708,Weak,Weak,Strong,Weak,Weak,1.0,0.9999295774647888
47738,rahul,187580,50,240,266,2178,0.11279555543287792,Average,Average,Strong,Average,Average,0.9999999999981597,0.9820358884382692
2319407,Dmitrii Bychenko,187576,20,178,231,5,0.03486017063151498,Weak,Weak,Strong,Weak,Weak,0.8646925407221425,0.9993535353535353
145190,meder omuraliev,187260,76,402,443,9,0.05681264228782139,Weak,Weak,Strong,Weak,Weak,0.9999903588990415,1.0
9990,Marcelo Cantos,187208,40,338,366,147,0.05012845867335706,Weak,Weak,Strong,Weak,Weak,0.9999999999999964,0.999093795093795
582,Lily Ballard,186787,34,390,350,254,0.052912195499407136,Weak,Weak,Strong,Weak,Weak,1.0,0.999093795093795
425275,Šime Vidas,186706,66,290,392,405,0.06360578974771897,Weak,Weak,Strong,Weak,Weak,0.9999999999999059,1.0
82187,Adam Robinson,186168,36,294,351,1477,0.0901516847223968,Average,Average,Strong,Average,Average,0.999999999999865,0.9777482822385747
165673,Yarin,186111,156,414,531,449,0.09067919550817574,Weak,Weak,Strong,Weak,Weak,1.0,0.9999295774647888
416467,kindall,185487,36,291,321,5,0.042512627125922915,Weak,Weak,Weak,Weak,Weak,0.7254322966783155,0.9984747071245073
978917,ruakh,184893,29,292,324,5,0.04095481670108588,Weak,Weak,Weak,Weak,Weak,0.7196583388292943,0.9984747071245073
51518,Devoted,184859,43,94,112,5496,0.21001795673559784,Strong,Strong,Strong,Strong,Strong,0.9999999999871747,0.989645390070922
1011995,Daniel Fischer,184514,19,319,436,1818,0.09933985386959013,Average,Average,Strong,Average,Average,1.0,0.9588262626262626
714501,cnicutar,183812,26,378,399,2314,0.11707093134486875,Average,Average,Strong,Average,Average,1.0,0.9742262626262627
721269,David Schwartz,183779,18,229,294,5,0.036351379611260996,Weak,Weak,Weak,Weak,Weak,0.5692059371861727,0.9993535353535353
3333,Paul Tomblin,183696,59,324,412,15,0.05038846838217387,Weak,Weak,Strong,Weak,Weak,0.912315904407614,1.0
4342498,NathanOliver,183635,29,324,440,5,0.04395738646773379,Weak,Weak,Strong,Weak,Weak,0.909950482120369,0.999093795093795
14637,Thomas,183568,57,383,511,6,0.05302529805898767,Weak,Weak,Strong,Weak,Weak,0.96057686306721,1.0
1057,Harley Holcombe,183534,15,73,63,6,0.027382347088180936,Weak,Weak,Strong,Weak,Weak,0.9999972807965096,1.0
67606,Pablo Santa Cruz,182062,33,250,300,7,0.040117815155833986,Weak,Weak,Weak,Weak,Weak,0.8629287936886612,0.9984747071245073
477878,Joachim Isaksson,181967,28,299,309,13,0.040424996150848116,Weak,Weak,Weak,Weak,Weak,0.5999506529089645,0.9984747071245073
15416,MSalters,181804,12,171,377,20,0.03575335399476728,Weak,Weak,Strong,Weak,Weak,0.9999999496242337,0.9993535353535353
5070879,Lukasz Szozda,181797,26,279,326,5,0.03963453947408202,Weak,Weak,Weak,Weak,Weak,0.8233070591031122,0.9943535353535353
11654,CL.,181793,18,241,282,10,0.036246709462611874,Weak,Weak,Weak,Weak,Weak,0.7228379462662977,0.9993535353535353
91,Michael Stum,181671,120,412,541,5,0.06808411832676034,Weak,Weak,Strong,Weak,Weak,0.9999999999999707,0.9999295774647888
102937,Robert Harvey,181658,48,349,516,5,0.0501033167942699,Weak,Weak,Strong,Weak,Weak,0.9808372657924687,1.0
2141635,Padraic Cunningham,181231,30,264,327,89,0.04282474900576153,Weak,Weak,Strong,Weak,Weak,0.999999841577628,0.9984747071245073
235698,Mark Tolonen,180890,26,184,279,5,0.03646493598527325,Weak,Weak,Strong,Weak,Weak,0.7869773985768579,0.9993535353535353
1204143,nneonneo,180805,37,333,413,5,0.04498318720600326,Weak,Weak,Weak,Weak,Weak,0.6603713163394574,0.999093795093795
1695906,Michael - sqlbot,180665,28,388,458,6,0.04513080087925196,Weak,Weak,Strong,Weak,Weak,0.9991345759733853,0.999093795093795
1902010,ceejayoz,180602,42,311,382,5,0.04493696351079753,Weak,Weak,Weak,Weak,Weak,0.8411178383745801,1.0
602276,Andrie,180224,52,456,505,352,0.06391340849484914,Weak,Weak,Strong,Weak,Weak,1.0,1.0
295783,mplungjan,180116,29,183,246,5,0.03630435317121091,Weak,Weak,Strong,Weak,Weak,0.6833343195177115,0.9984747071245073
497418,zzzzBov,180016,57,328,375,5,0.048426475497307823,Weak,Weak,Strong,Weak,Weak,0.8843220904896013,1.0
5380,Kent Boogaart,179636,39,401,398,234,0.053702524652948336,Weak,Weak,Strong,Weak,Weak,1.0,0.999093795093795
58808,Ionuț G. Stan,179549,19,196,206,8,0.03351307710502864,Weak,Weak,Weak,Weak,Weak,0.6269353669965833,0.9979518072289156
19750,Josh Lee,179417,39,279,282,1191,0.07902104162267623,Average,Average,Strong,Average,Average,0.999999999993384,0.9749429181338685
572670,amit,178985,27,246,348,96,0.04213972825761679,Weak,Weak,Strong,Weak,Weak,0.9999999990820214,0.9993535353535353
1707091,rgettman,178733,30,282,365,5,0.04101860990148803,Weak,Weak,Weak,Weak,Weak,0.8731906109893531,0.9984747071245073
12500315,Allan Cameron,178621,7,71,118,5,0.02604116901063248,Weak,Weak,Strong,Weak,Weak,0.9998990836846015,1.0
712649,Mathias R. Jessen,178576,13,175,234,5,0.03209461017715332,Weak,Weak,Strong,Weak,Weak,0.6075394725449074,0.9993535353535353
500584,agf,178312,45,300,241,235,0.04936691196622586,Weak,Weak,Strong,Weak,Weak,0.9999999999999938,1.0
3923281,Alex Riley,178148,46,274,247,8,0.04191426006682135,Weak,Weak,Strong,Weak,Weak,0.9824021627965613,1.0
813,Paige Ruten,177435,37,183,199,380,0.048661693261033444,Weak,Weak,Strong,Weak,Weak,0.9999999999982183,0.9970729789998876
270591,Slauma,177433,60,407,424,4073,0.18095057138719195,Strong,Strong,Strong,Strong,Strong,0.9999999999988098,0.9830481283422461
271616,Joshua Ulrich,177432,33,357,429,218,0.051275731799692525,Weak,Weak,Strong,Weak,Weak,1.0,0.999093795093795
123527,Simone Carletti,177373,50,371,370,5,0.04732716894832895,Weak,Weak,Strong,Weak,Weak,0.9756063293949626,1.0
314488,Pranay Rana,177302,37,245,267,1881,0.09919682175141198,Average,Average,Strong,Average,Average,0.9999999997964588,0.9750470848005353
40347,Dirk Vollmar,177274,53,262,318,113,0.047964493626676236,Weak,Weak,Strong,Weak,Weak,0.9999999999732552,0.9981884057971014
309308,Michael Mrozek,176965,29,172,179,5,0.03421356614938866,Weak,Weak,Strong,Weak,Weak,0.8898771549021303,0.9970729789998876
246342,Alex K.,176819,32,277,299,5,0.0396902395012654,Weak,Weak,Weak,Weak,Weak,0.9053411842807472,0.9984747071245073
1965,FlySwat,176417,75,249,314,5500,0.22382521997663787,Strong,Strong,Strong,Strong,Strong,0.9996217371560635,0.9456400271657666
1240763,Gary Russell,175922,14,169,195,207,0.03742831427543721,Weak,Weak,Strong,Weak,Weak,0.9999999999971099,0.9979518072289156
429846,Gavin Simpson,175713,28,406,461,5,0.044889413712867254,Weak,Weak,Strong,Weak,Weak,0.9999156455243551,0.999093795093795
871050,Madara&#39;s Ghost,175660,52,274,314,17,0.044643195933763494,Weak,Weak,Strong,Weak,Weak,0.7797630909850918,0.9981884057971014
790387,Burhan Khalid,175526,20,255,292,181,0.041813903327844765,Weak,Weak,Strong,Weak,Weak,0.9999999999963123,0.9993535353535353
3297613,Avinash Raj,175322,32,247,289,196,0.04470934868327845,Weak,Weak,Strong,Weak,Weak,0.9999999999633413,0.9984747071245073
572644,Daniel Hilgarth,175036,41,347,450,50,0.04763200475168351,Weak,Weak,Strong,Weak,Weak,0.9911960347228144,0.9997402597402598
324364,joran,174636,34,439,485,5,0.04730966550493476,Weak,Weak,Strong,Weak,Weak,0.9999941887196111,0.999093795093795
1338292,Ja͢ck,174263,39,270,317,211,0.04770336061452426,Weak,Weak,Strong,Weak,Weak,0.9999999999281339,0.9984747071245073
813602,Ingo Karkat,174191,16,265,341,41,0.03755045550948617,Weak,Weak,Strong,Weak,Weak,0.9636592558650339,0.9993535353535353
5221944,Mikhail Berlyant,174020,10,173,251,7,0.03120067364605551,Weak,Weak,Strong,Weak,Weak,0.681267706441751,0.9993535353535353
264697,Steven,173809,27,355,453,5,0.04314401844173974,Weak,Weak,Strong,Weak,Weak,0.9824206254536456,0.9993535353535353
3309790,songyuanyao,173570,16,328,433,5,0.03964545123634379,Weak,Weak,Strong,Weak,Weak,0.9990894191652145,0.9993535353535353
87698,Heinzi,173477,61,388,555,5,0.053589833197920336,Weak,Weak,Strong,Weak,Weak,0.9953357833431615,0.9999295774647888
1501794,Rahul Tripathi,173392,33,292,341,371,0.0523244917717943,Weak,Weak,Strong,Weak,Weak,0.9999999999882814,0.9984747071245073
126214,Lennart Regebro,173371,45,230,254,543,0.05728165389820493,Weak,Weak,Strong,Weak,Weak,0.9999999998753015,1.0
1509264,MT0,173261,12,70,136,5,0.026806911280090866,Weak,Weak,Strong,Weak,Weak,0.9998379384936243,0.998762420957543
99834,sorin,173064,195,583,863,5,0.09426300704840071,Weak,Weak,Strong,Weak,Weak,1.0,0.9999295774647888
981959,Jonathan Wakely,172529,28,360,540,5,0.045165947027746844,Weak,Weak,Strong,Weak,Weak,0.9999896237126522,0.9997402597402598
501250,cdhowie,172520,25,303,324,5,0.0386463819941789,Weak,Weak,Weak,Weak,Weak,0.7433194570932944,0.9943535353535353
247243,Misha Moroshko,172433,231,522,762,266,0.1070559459526929,Weak,Weak,Strong,Weak,Weak,1.0,1.0
113570,Philippe Leybaert,172398,33,213,224,7,0.03640622611243662,Weak,Weak,Weak,Weak,Weak,0.7480863244222807,0.9970729789998876
817643,StoryTeller - Unslander Monica,172172,23,402,482,5,0.0436629447667358,Weak,Weak,Strong,Weak,Weak,0.9999946695768326,0.9993535353535353
39430,D&#39;Arcy Rittich,172083,41,298,287,23,0.04183698003128795,Weak,Weak,Strong,Weak,Weak,0.5372150346031322,0.999121171770972
1782465,Angew is no longer proud of SO,172057,18,378,479,6,0.04198182983807723,Weak,Weak,Strong,Weak,Weak,0.9999963214094637,0.9993535353535353
122718,usr,171814,38,252,380,855,0.06860744343660205,Weak,Average,Strong,Weak,Weak,0.999999999999142,0.9888450774948777
6509,tim_yates,171759,29,359,354,13,0.04153941703322388,Weak,Weak,Strong,Weak,Weak,0.9769760702610608,0.999093795093795
1175966,charlietfl,171698,14,125,154,1448,0.07453197875754722,Average,Average,Strong,Average,Average,0.9999999999959606,0.9947110019891221
9204,Alexey Romanov,171623,39,330,509,11,0.04638559996957781,Weak,Weak,Strong,Weak,Weak,0.9902210649422186,0.999093795093795
57428,sharptooth,171435,110,547,1023,1645,0.12988877488018652,Average,Average,Strong,Average,Average,1.0,0.9952894214703424
51685,AKX,171410,17,149,230,5,0.03138752103493188,Weak,Weak,Strong,Weak,Weak,0.6744013021619047,1.0
48015,Christoph,170987,37,189,244,590,0.05557581535448493,Weak,Weak,Strong,Weak,Weak,0.9999999999554028,0.9984747071245073
50476,Bart Kiers,170959,38,308,297,7,0.04093647407687129,Weak,Weak,Weak,Weak,Weak,0.5861447455242409,0.999093795093795
137350,Vladimir,170919,36,392,313,412,0.05552068692817426,Weak,Weak,Strong,Weak,Weak,1.0,0.999093795093795
745,dbr,170653,70,284,349,1033,0.08129234458462266,Average,Average,Strong,Average,Average,0.9999999993531015,0.9679349756634434
42346,mechanical_meat,170542,25,238,231,5,0.03499457260660725,Weak,Weak,Weak,Weak,Weak,0.8993576906353954,0.9974785353535353
19679,Brad Larson,170312,45,401,574,160,0.05521057068514462,Weak,Weak,Strong,Weak,Weak,1.0,0.9999295774647888
7252182,mm8,170114,10,71,102,516,0.04149489064076055,Weak,Weak,Strong,Weak,Weak,0.9999999999999973,0.9991327913279133
419970,Raynos,169997,57,359,399,431,0.061825760721383814,Weak,Weak,Strong,Weak,Weak,0.9999999999924754,1.0
8747,Robᵩ,169596,20,251,323,7,0.03606295541946768,Weak,Weak,Weak,Weak,Weak,0.9245760280187422,0.9993535353535353
478884,Tim Williams,169437,8,104,144,5,0.026305063675674433,Weak,Weak,Strong,Weak,Weak,0.9471456102486533,1.0
352765,Spudley,169302,39,240,309,328,0.049948202697754004,Weak,Weak,Strong,Weak,Weak,0.9999999995621067,0.9984747071245073
418556,Andrew Thompson,168987,42,224,441,34,0.04370163885472373,Weak,Weak,Strong,Weak,Weak,0.9999899134560799,1.0
2897748,Dmitri T,168928,6,91,149,110,0.02895895944514294,Weak,Weak,Strong,Weak,Weak,0.9999999999999876,1.0
55075,kenorb,168919,96,714,796,9,0.07309739308097114,Weak,Weak,Strong,Weak,Weak,1.0,0.9999295774647888
252228,Martin Honnen,168878,6,101,123,5,0.02526964130006068,Weak,Weak,Strong,Weak,Weak,0.951097414316318,1.0
314166,sawa,168778,51,288,402,1875,0.10481046651717507,Average,Average,Strong,Average,Average,0.9999999995278541,0.9924992300727594
247533,Rex Kerr,168081,27,326,411,665,0.061859663639720064,Weak,Weak,Strong,Weak,Weak,0.9999999999999387,0.9993535353535353
221700,peterSO,167862,32,305,293,20,0.039445989183236545,Weak,Weak,Weak,Weak,Weak,0.6833371165823595,0.9984747071245073
3358272,r2evans,167856,8,92,176,5,0.026520835463915565,Weak,Weak,Strong,Weak,Weak,0.9938765283366466,1.0
462627,Praveen Kumar Purushothaman,167493,27,215,262,89,0.03787647245682787,Weak,Weak,Strong,Weak,Weak,0.9999985968985092,0.9993535353535353
35364,hasen,167394,66,199,235,23,0.04355627023212692,Weak,Weak,Strong,Weak,Weak,0.9999999779045974,0.9974308300395256
14660,Schwern,167322,28,226,372,37,0.03901286549398064,Weak,Weak,Strong,Weak,Weak,0.9471334164371129,0.9984747071245073
144424,Adriaan Stander,167144,32,294,288,60,0.04027951631503135,Weak,Weak,Strong,Weak,Weak,0.9906036655173996,0.9984747071245073
783119,LazyOne,166839,49,420,422,5,0.04786442241961833,Weak,Weak,Strong,Weak,Weak,0.9992484453358699,1.0
4668,Alana Storm,166562,96,422,624,259,0.07077869918376115,Weak,Weak,Strong,Weak,Weak,0.9999999999994671,0.9999295774647888
790695,James Allardice,166407,22,335,316,6,0.03770896591842435,Weak,Weak,Strong,Weak,Weak,0.9759125286160261,0.9993535353535353
24545,Yuval Adam,165966,95,318,407,93,0.0583132673695233,Weak,Weak,Strong,Weak,Weak,0.9999999998175877,1.0
283366,Phil,165765,25,265,269,11,0.03594180198210717,Weak,Weak,Weak,Weak,Weak,0.9587030416629191,0.9974785353535353
942852,Nitzan Tomer,165733,51,330,307,179,0.04930453094607608,Weak,Weak,Strong,Weak,Weak,0.9999999999965761,0.9981884057971014
9209546,jpp,165621,37,302,363,127,0.045102647844030355,Weak,Weak,Strong,Weak,Weak,0.999999999784146,0.9984747071245073
338665,ircmaxell,165584,36,269,316,389,0.05149617876285739,Weak,Weak,Strong,Weak,Weak,0.9999999979294714,0.9984747071245073
10008173,David Maze,165257,47,264,306,5,0.04136956182265451,Weak,Weak,Weak,Weak,Weak,0.8520541097173021,1.0
415448,Michael Kay,165108,11,98,173,5,0.02688933975616714,Weak,Weak,Strong,Weak,Weak,0.9648856035183446,0.9991327913279133
5424988,The fourth bird,164875,16,61,75,5,0.025082798294269838,Weak,Weak,Strong,Weak,Weak,0.9997737998534786,1.0
128983,hap497,164841,43,86,103,1862,0.09134162290247753,Average,Average,Strong,Average,Average,0.9999999999999956,0.970354609929078
13627,driis,164795,46,272,345,511,0.05819288250089384,Weak,Weak,Strong,Weak,Weak,0.9999999952972036,1.0
10498828,forpas,164779,10,51,85,5,0.02372817011184857,Weak,Weak,Strong,Weak,Weak,0.9996935919148583,0.9991327913279133
1227923,Alexey Mezenin,164460,27,309,287,117,0.04091902070144589,Weak,Weak,Strong,Weak,Weak,0.9999999999976685,0.9993535353535353
33732,Rob Kennedy,163727,23,288,481,5,0.04006325379663239,Weak,Weak,Strong,Weak,Weak,0.9997895327640879,0.9993535353535353
362536,Brad,163644,57,381,559,5,0.051318891481385964,Weak,Weak,Strong,Weak,Weak,0.9942814612876804,0.9999295774647888
166339,Asaph,163535,25,204,204,13,0.033005207151932725,Weak,Weak,Weak,Weak,Weak,0.9622511854434325,0.9979518072289156
220819,Jacob Relkin,163523,35,352,321,12,0.04089261930402585,Weak,Weak,Strong,Weak,Weak,0.9633165790352987,0.999093795093795
348785,kev,163188,49,286,282,34,0.04242270256386633,Weak,Weak,Strong,Weak,Weak,0.828870288305689,1.0
524368,datenwolf,163150,13,197,316,8,0.032359383454811555,Weak,Weak,Strong,Weak,Weak,0.6085760876190228,0.9993535353535353
980833,Josh O&#39;Brien,162999,29,381,466,5,0.04298568006844392,Weak,Weak,Strong,Weak,Weak,0.996101920640204,0.999093795093795
25646,bbum,162753,23,276,360,190,0.04297293128324303,Weak,Weak,Strong,Weak,Weak,0.9999999999731841,0.9993535353535353
785065,loganfsmyth,162456,31,349,259,6,0.038274168063118105,Weak,Weak,Strong,Weak,Weak,0.9999587319567357,0.999093795093795
4952130,Dimitris Fasarakis Hilliard,162267,35,282,265,678,0.05921474181167523,Weak,Weak,Strong,Weak,Weak,0.9999999993957722,0.9984747071245073
76337,John Saunders,161952,26,252,403,1266,0.07818079377514031,Average,Average,Strong,Average,Average,0.999999999999889,0.9829684009910425
1210329,geocodezip,161594,14,228,257,5,0.03168376426062367,Weak,Weak,Weak,Weak,Weak,0.9661061849485808,0.9993535353535353
329769,BrokenGlass,161429,28,297,339,136,0.04219736582651214,Weak,Weak,Strong,Weak,Weak,0.9999999997873736,0.9984747071245073
17172,coobird,161390,35,216,228,846,0.06223278787568669,Weak,Average,Strong,Weak,Weak,0.9999999627773082,0.9970729789998876
762073,xdazz,161168,38,255,278,64,0.039897504152133646,Weak,Weak,Strong,Weak,Weak,0.9733907410053904,0.9984747071245073
128421,the Tin Man,160914,44,222,308,10,0.03941839894199548,Weak,Weak,Weak,Weak,Weak,0.8650767362525394,1.0
135978,Sean Vieira,160657,34,321,297,12,0.03910651886194547,Weak,Weak,Strong,Weak,Weak,0.5324967758473733,0.999093795093795
46646,user46646,160619,46,83,84,4708,0.18154234629029792,Strong,Strong,Strong,Strong,Strong,0.9999999934734554,0.9866666666666667
438992,Dave Newton,160545,27,264,311,5,0.03637849338862909,Weak,Weak,Weak,Weak,Weak,0.9919444759885201,0.9993535353535353
1155209,jewelsea,160517,15,385,426,5,0.038756009311582976,Weak,Weak,Strong,Weak,Weak,0.999998602313316,0.9993535353535353
5221149,Andreas,160185,13,164,262,1602,0.08082248955370838,Average,Average,Strong,Average,Average,0.9999999999723999,0.9865147879374294
871026,Reimeus,160169,16,226,283,5,0.03245391429312,Weak,Weak,Weak,Weak,Weak,0.9786601941689534,0.9993535353535353
811,Shog9,160164,36,237,242,11,0.0364726046076884,Weak,Weak,Weak,Weak,Weak,0.9627065948803991,0.9984747071245073
1708801,Shafik Yaghmour,159975,45,467,779,7,0.05476852146438331,Weak,Weak,Strong,Weak,Weak,1.0,0.9999295774647888
14069,oz10,159626,28,99,129,653,0.04965712637145436,Weak,Weak,Strong,Weak,Weak,0.9999999999944897,0.9983910891089108
39321,Svish,159384,183,480,637,8,0.0828002728437671,Weak,Weak,Strong,Weak,Weak,1.0,0.9999295774647888
62082,Michelle Tilley,159365,40,379,312,86,0.0441978738906713,Weak,Weak,Strong,Weak,Weak,0.9999999999642242,0.999093795093795
171318,hek2mgl,159339,31,263,280,15,0.03674474310556405,Weak,Weak,Weak,Weak,Weak,0.9904128986280242,0.9984747071245073
1600898,user4815162342,159201,22,351,420,5,0.03928514028449516,Weak,Weak,Strong,Weak,Weak,0.9841753510938186,0.9993535353535353
93623,Fredrik M&#246;rk,158721,31,296,349,9,0.03865751200761133,Weak,Weak,Weak,Weak,Weak,0.9857098073403473,0.9984747071245073
1709587,Mark Amery,158619,94,435,478,6,0.05837611271528641,Weak,Weak,Strong,Weak,Weak,0.9999999998355795,1.0
2410359,chux,158568,17,160,311,5,0.03164371728772634,Weak,Weak,Strong,Weak,Weak,0.9402510957258389,1.0
567292,ecatmur,158387,28,312,387,694,0.060897713071922974,Weak,Weak,Strong,Weak,Weak,0.9999999999703082,0.999093795093795
159145,Dai,158334,31,315,440,5,0.0408344970198806,Weak,Weak,Weak,Weak,Weak,0.6101943543725141,0.999093795093795
285587,Your Common Sense,158183,42,226,374,5,0.0399463057591618,Weak,Weak,Weak,Weak,Weak,0.5508616225632721,1.0
1542290,Mr. Alien,158010,36,307,287,13,0.038717001210992044,Weak,Weak,Weak,Weak,Weak,0.7629753606467845,0.9984747071245073
364696,ShadowRanger,157964,12,223,318,5,0.03195028788467187,Weak,Weak,Weak,Weak,Weak,0.7907434935220792,0.9993535353535353
120955,StriplingWarrior,157625,29,261,326,5,0.036692245420195016,Weak,Weak,Weak,Weak,Weak,0.9950159979933355,0.9984747071245073
993547,Patrick Hofman,157624,23,270,343,524,0.05242416255314426,Weak,Weak,Strong,Weak,Weak,0.9999999993551576,0.9993535353535353
501696,Blackbelt,157615,31,308,310,14,0.038092486076354966,Weak,Weak,Weak,Weak,Weak,0.9144500057091403,0.999093795093795
244128,maerics,157572,47,278,299,31,0.041322650758281614,Weak,Weak,Weak,Weak,Weak,0.8174100581330653,1.0
65696,SingleNegationElimination,157198,35,270,306,1223,0.0765005334478172,Average,Average,Strong,Average,Average,0.9999999193929684,0.9777482822385747
905,Keith,157052,82,314,454,5,0.05233815905616711,Weak,Weak,Strong,Weak,Weak,0.999998651344752,1.0
2688,Brian Dukes,156860,25,152,176,18,0.03055622532345712,Weak,Weak,Weak,Weak,Weak,0.9109839341415047,1.0
791604,Daniel Wagner,156135,10,231,393,5,0.03303627900486013,Weak,Weak,Strong,Weak,Weak,0.9982749369246754,0.9993535353535353
1025118,Vlad Mihalcea,156070,85,600,985,5,0.07039053360051498,Weak,Weak,Strong,Weak,Weak,1.0,1.0
71522,David Wolever,155918,95,366,514,31,0.058321358316714735,Weak,Weak,Strong,Weak,Weak,0.9999999863518951,1.0
445131,Eric Leschinski,155427,96,423,337,206,0.06148607318770556,Weak,Weak,Strong,Weak,Weak,1.0,0.9981884057971014
89771,Alix Axel,155369,100,406,509,406,0.0720517146518247,Weak,Weak,Strong,Weak,Weak,0.9999999976421758,1.0
514749,pimvdb,155247,80,313,358,3084,0.14755382161248726,Strong,Average,Strong,Strong,Strong,0.9999885076850024,0.9261835054266361
1630618,vacawama,155100,32,283,315,11,0.03745429150453746,Weak,Weak,Weak,Weak,Weak,0.9933431970203765,0.9984747071245073
489564,RNA,155089,17,56,75,321,0.033948543081385216,Weak,Weak,Strong,Weak,Weak,0.9999999999994049,1.0
1120273,Dietmar K&#252;hl,154811,18,239,396,9,0.03501081775623573,Weak,Weak,Strong,Weak,Weak,0.9130814542277316,0.9993535353535353
649665,James Kanze,154767,20,192,338,112,0.03647770203121374,Weak,Weak,Strong,Weak,Weak,0.9999999999991322,0.9993535353535353
247696,Flimm,154636,49,284,295,8,0.040689302841811915,Weak,Weak,Weak,Weak,Weak,0.8106844932554824,1.0
1695960,Robert Crovella,154444,12,255,301,5,0.03180486791777885,Weak,Weak,Weak,Weak,Weak,0.8862408383007152,0.9993535353535353
27862,user123444555621,154370,27,118,126,171,0.033738529354199555,Weak,Weak,Strong,Weak,Weak,0.9999999982955448,0.9983910891089108
6361531,Scott Boston,154339,15,160,207,5,0.028406900421933605,Weak,Weak,Weak,Weak,Weak,0.9853572180959165,1.0
5393381,MSeifert,154276,41,356,378,5,0.04208246933513361,Weak,Weak,Weak,Weak,Weak,0.6162347039931211,0.9997402597402598
84201,Jitendra Vyas,153953,240,589,873,928,0.13148314078309284,Average,Weak,Strong,Average,Average,1.0,0.9790671992481202
1269037,Dan Dascalescu,153819,66,336,422,58,0.04980615048957956,Weak,Weak,Strong,Weak,Weak,0.9995698717543156,1.0
1903366,lukasgeiter,153810,29,350,279,5,0.03709114799211721,Weak,Weak,Strong,Weak,Weak,0.9995556765714867,0.999093795093795
4851590,Scott Craner,153525,10,52,88,11,0.022503013722461582,Weak,Weak,Strong,Weak,Weak,0.9902452546039889,0.9991327913279133
101361,laalto,153385,68,293,306,1024,0.07752804243368668,Average,Average,Strong,Average,Average,0.9999999262854793,0.9779349756634435
1081897,D Stanley,153267,12,190,258,5,0.029329924350229603,Weak,Weak,Weak,Weak,Weak,0.9814956373294913,0.9993535353535353
223386,hsz,152793,63,269,320,8,0.043784297791097146,Weak,Weak,Strong,Weak,Weak,0.9758096009428806,0.9981884057971014
4593267,chqrlie,152768,12,146,232,5,0.027760812764809073,Weak,Weak,Weak,Weak,Weak,0.9149596959563271,1.0
266143,CodeCaster,152714,24,237,287,875,0.0612538881344147,Average,Average,Strong,Weak,Average,0.9999998228709647,0.9654684009910426
1333873,Golo Roden,152599,102,319,445,199,0.062301551046245976,Weak,Weak,Strong,Weak,Weak,0.9999999852806134,1.0
1906307,Louis,152354,28,289,332,1442,0.0822238003008223,Average,Average,Strong,Average,Average,0.9999999830158456,0.9677783851383479
577088,senderle,152151,36,219,244,1611,0.08597393127155724,Average,Average,Strong,Average,Average,0.9999942224205626,0.9777482822385747
244297,Eugene Yarmash,152024,44,347,391,5,0.04253700879901019,Weak,Weak,Weak,Weak,Weak,0.8890192127796271,1.0
325418,nonopolarity,152020,142,499,788,153,0.08090962130697574,Weak,Weak,Strong,Weak,Weak,0.9999999999999822,0.9999295774647888
305,Mark Biek,151949,54,160,201,208,0.04313447873076432,Weak,Weak,Strong,Weak,Weak,0.9999999983900967,0.9974308300395256
2501279,Guru Stron,151760,11,189,237,5,0.02843446603132561,Weak,Weak,Weak,Weak,Weak,0.9892313365201688,0.9993535353535353
