display_name,user_id,reputation_scaled,gold_badges_scaled,silver_badges_scaled,bronze_badges_scaled,badge_score_scaled,weighted_badge_score_scaled,cluster,quality_score,candidate_level
kmario23,2956066,0.025698817544800787,0.018994413407821226,0.017632512633050205,0.016905628076182327,0.01694481417016484,0.01708089748195565,0,0.01887618055232917,Weak
Bastien L&#233;onard,88851,0.025697483095868147,0.022346368715083796,0.0076335877862595426,0.009950781082816178,0.009009931401658646,0.009177308207322252,0,0.013969243381501427,Weak
Rico,2989261,0.02569214530013758,0.013407821229050279,0.011934200623588862,0.01647763749197518,0.013770861062762364,0.012998465005388812,0,0.015713521785483846,Weak
Matt Greer,194940,0.025670794117215325,0.02011173184357542,0.012579292549188258,0.013053712818317997,0.01274700522166479,0.012933146085763743,0,0.01618261377262092,Weak
noseratio,1768303,0.02566879244381637,0.041340782122905026,0.023330824642511558,0.054461801840359515,0.038650558001433404,0.033965838205036084,0,0.036236432876010326,Weak
Ron Rosenfeld,2872922,0.025655447954489957,0.007821229050279328,0.0026878830233308245,0.0074898352236250805,0.004812122453158596,0.004147751396191907,0,0.008769044850179283,Weak
Artjom B.,1816580,0.025627424526904495,0.029050279329608936,0.01365444575852059,0.025037449176118127,0.019402068188799016,0.018028021816519156,0,0.02179994813274505,Weak
Alfred,11926,0.02561074391524648,0.036871508379888264,0.015267175572519083,0.01979456451958057,0.018019862803317292,0.018093340736144225,0,0.022276199321115988,Weak
Tom Gullen,356635,0.025604071670583275,0.10055865921787709,0.030534351145038163,0.050288893644339826,0.04279717415787858,0.0422613409974199,0,0.0486740818055228,Weak
Stephan202,74939,0.02559339607912215,0.015642458100558657,0.013116869153854424,0.014230686924887652,0.013361318726323334,0.013227081224076554,0,0.015861968368137126,Weak
Bartłomiej Semańczyk,2725435,0.025575381018531497,0.05810055865921787,0.026556284270508546,0.04354804194307726,0.03573256885430532,0.03406381658447369,0,0.037262775221685696,Weak
Theo,9898643,0.025563370978137726,0.008938547486033519,0.0019352757767981937,0.004921891718382195,0.0032763386915122357,0.0030046703027531924,0,0.007940015825602843,Weak
Seva Alekseyev,219159,0.0255593676313398,0.027932960893854747,0.01774002795398344,0.03167130323132891,0.024470154602232005,0.02243704889121134,0,0.02496847720065837,Weak
Matas Vaitkevicius,1509764,0.025553362611142917,0.041340782122905026,0.026233738307708844,0.029531350310293174,0.02810484283812839,0.028119794898592378,0,0.029813978514795118,Weak
geekosaur,643977,0.02553468032608594,0.014525139664804468,0.012579292549188258,0.012090734003851916,0.012030306132896488,0.012149319050262907,0,0.01481824528784833,Weak
Matthew Farwell,1836,0.025511994694231044,0.02011173184357542,0.01333189979572089,0.01840359512090734,0.015664994368792873,0.015023351513765965,0,0.018007927889498922,Weak
MvG,1468366,0.025486640164510868,0.027932960893854747,0.015912267498118478,0.031243312647121768,0.023395105969079556,0.02119598941833502,0,0.02419437943183674,Weak
Hunter McMillen,702638,0.0254779662464487,0.027932960893854747,0.01225674658638856,0.018617590413010917,0.015613801576737994,0.015121329893203566,0,0.019170065934940746,Weak
makerofthings7,328397,0.025475964573049736,0.06368715083798882,0.023975916568110954,0.04986090306013268,0.03778028053650047,0.03491296253959959,0,0.03928219635256371,Weak
kostja,216021,0.025453946165661163,0.05698324022346368,0.018922696484249005,0.024074470361652046,0.02272959967236613,0.023384173225774848,0,0.02859135435552781,Weak
Matthew Abbott,357693,0.025433262207205223,0.01005586592178771,0.010536501451456832,0.013802696340680504,0.011671956588512337,0.011038897416636727,0,0.013756529987713222,Weak
Amitabh,248827,0.025425255513609378,0.048044692737430165,0.011289108697989462,0.016905628076182327,0.015255452032353845,0.01577451908945426,0,0.02211577602450324,Weak
Tyler Carter,58088,0.025423253840210415,0.024581005586592177,0.013224384474787658,0.016156644553819818,0.01474352411180506,0.014664097455828081,0,0.0181321516705072,Weak
Milan Babuškov,14690,0.025402569881754482,0.054748603351955305,0.013116869153854424,0.019259576289321637,0.017559127674823385,0.01819131911558183,0,0.02471301091121518,Weak
chakrit,3055,0.025387223719029108,0.027932960893854747,0.013761961079453822,0.017333618660389474,0.01571618716084775,0.015643881250204123,0,0.019295972127296505,Weak
B T,122422,0.02537321200523638,0.04022346368715084,0.020427910977314265,0.02257650331692703,0.02196170779154295,0.02237172997158627,0,0.025489087958292952,Weak
TofuBeer,65868,0.02536587253610685,0.02011173184357542,0.011826685302655628,0.017226621014337685,0.014385174567420908,0.013749632581077108,0,0.017110952974195598,Weak
Corey Goldberg,16148,0.02535586416911205,0.0335195530726257,0.013439415116654122,0.015621656323560882,0.014999488072079452,0.01541526503151638,0,0.0197252069642581,Weak
Trevor,207162,0.025305155109671684,0.0022346368715083797,0.0011826685302655628,0.0010699764605178685,0.0007678918808231802,0.0007838270355008327,0,0.005224025981381252,Weak
dbyrne,181412,0.025302486211806405,0.014525139664804468,0.00870874099559187,0.010806762251230473,0.009573052114262312,0.009405924426009994,0,0.013053684277284252,Weak
Alex Gordon,117700,0.02530048453840744,0.3430167597765363,0.0752607246532631,0.11780440830301733,0.10750486331524522,0.11130343904111827,1,0.13003177993793127,Average
sblundy,4893,0.025297815640542162,0.024581005586592177,0.01225674658638856,0.013160710464369785,0.012849390805774547,0.013161762304451485,0,0.016884571898019788,Weak
Andriy Drozdyuk,74865,0.0252958139671432,0.05810055865921787,0.01806257391678314,0.02974534560239675,0.02508446810689055,0.024690551618276234,0,0.03016321864511796,Weak
Steve Tjoa,208339,0.025289808946946317,0.02011173184357542,0.008923771637458338,0.010806762251230473,0.009931401658646463,0.010026454162448153,0,0.014181655083384195,Weak
BradleyDotNET,1783619,0.025289141722479994,0.011173184357541898,0.010321470809590366,0.013053712818317997,0.011262414252073309,0.010777621738136452,0,0.01364625761635667,Weak
Karl Knechtel,523612,0.025288474498013677,0.015642458100558657,0.01333189979572089,0.02054354804194308,0.016484079041670933,0.01528462719226624,0,0.017762514445028913,Weak
Femaref,127059,0.025281135028884148,0.008938547486033519,0.014514568325986453,0.018617590413010917,0.01581857274495751,0.014827394754890755,0,0.016332968125627217,Weak
Sede,3100115,0.02526245274382717,0.022346368715083796,0.01601978281905171,0.0171196233682859,0.016432886249616054,0.01646036774551749,0,0.018940246940230356,Weak
Steven A. Lowe,9345,0.025244437683236517,0.021229050279329607,0.013546930437587356,0.021827519794564522,0.01745674209071363,0.016297070446454818,0,0.01926695845531441,Weak
mark4o,112212,0.0252437704587702,0.02011173184357542,0.008601225674658639,0.01091375989728226,0.009829016074536704,0.009863156863385479,0,0.014093776802034783,Weak
Cris Luengo,7328782,0.025232427642842753,0.011173184357541898,0.007096011181593377,0.014230686924887652,0.010289751203030613,0.009177308207322252,0,0.012866561586203092,Weak
Jilber Urbina,1315767,0.025229758744977467,0.011173184357541898,0.01150413933985593,0.014872672801198373,0.012695812429609911,0.012051340670825306,0,0.014587818057334815,Weak
billinkc,181965,0.025224420949246908,0.011173184357541898,0.010751532093323298,0.017868606890648408,0.013770861062762364,0.01250857310820079,0,0.015216196410287278,Weak
Amandasaurus,161922,0.02521307813331946,0.08491620111731843,0.019997849693581336,0.02728439974320565,0.026057131155933246,0.027466605702341683,0,0.03515587759094997,Weak
isherwood,1264804,0.025207740337588894,0.017877094972067038,0.012041715944522094,0.018296597474855555,0.014897102487969695,0.014010908259577386,0,0.017055193246096775,Weak
Boris the Spider,2071828,0.02520573866418993,0.0067039106145251395,0.01085904741425653,0.018724588059062703,0.014026825023036756,0.012443254188575722,0,0.014660560660607799,Weak
Daniel Pryden,128397,0.025180384134469755,0.017877094972067038,0.009891409525857434,0.014444682216991226,0.012030306132896488,0.011528789313824749,0,0.01515877771601778,Weak
Erik Dahlstr&#246;m,109374,0.025179049685537108,0.013407821229050279,0.012149231265455326,0.014872672801198373,0.013105354766048941,0.012639210947450928,0,0.015225556782456828,Weak
Patrick Haugh,6779307,0.025177048012138152,0.014525139664804468,0.00903128695839157,0.0105927669591269,0.00962424490631719,0.009536562265260132,0,0.013081174794339734,Weak
Columbo,3647361,0.025174379114272866,0.008938547486033519,0.01655735942371788,0.021720522148512736,0.018275826763591685,0.01701557856233058,0,0.017947035583076545,Weak
WhiteHat,5090771,0.025173044665340226,0.007821229050279328,0.004730674121062251,0.014765675155146587,0.009265895361933039,0.007609654136320585,0,0.011561028748347003,Weak
CB.,520612,0.025171710216407586,0.01005586592178771,0.01730996667025051,0.01744061630644126,0.01663765741783557,0.016264410986642282,0,0.017146704586560823,Weak
Mike,357024,0.025168374094075983,0.08715083798882681,0.01881518116331577,0.024288465653755618,0.024162997849902734,0.026029589470590156,0,0.03426924103674451,Weak
John Leidegren,58961,0.025164370747278057,0.02346368715083799,0.013976991721320288,0.01669163278407875,0.015306644824408723,0.015186648812828638,0,0.018298329340125406,Weak
Linh,5381331,0.025141017890956845,0.027932960893854747,0.02849156004730674,0.03167130323132891,0.029589433807719875,0.02896894085371828,0,0.028632536120814237,Weak
Elye,3286489,0.025131676748428353,0.08044692737430167,0.028384044726373507,0.06120265354162209,0.04607351284939081,0.04252261667592018,0,0.047293571986006096,Weak
Joshua Nozzi,201199,0.025121668381433544,0.015642458100558657,0.014299537684119986,0.01433768457093944,0.013975632230981878,0.01397824879976485,0,0.016225871627966394,Weak
Florian Margaine,851498,0.025110325565506096,0.01675977653631285,0.00903128695839157,0.01262572223411085,0.010699293539469643,0.0103530487605735,0,0.014096575599060752,Weak
cigien,8372853,0.02510365332084289,0.012290502793296089,0.008171164390925707,0.013053712818317997,0.010289751203030613,0.009569221725072668,0,0.013079667708580996,Weak
Paul Hiemstra,1033808,0.02509764830064601,0.013407821229050279,0.014622083646919687,0.015942649261716246,0.014794716903859938,0.014468140696952875,0,0.016388843339857503,Weak
Tomas Aschan,38055,0.025089641607050163,0.06927374301675977,0.02773895280077411,0.04547399957200942,0.03772908774444559,0.03634997877135112,0,0.040275900585398365,Weak
Thomas W.,480982,0.025088307158117523,0.026815642458100558,0.014514568325986453,0.02803338326556816,0.021142623118664893,0.019269081289395473,0,0.02247726760263884,Weak
djechlin,1339987,0.025047606465671973,0.04469273743016759,0.01752499731211698,0.031885298523432484,0.025238046483055186,0.023841405663150333,0,0.028038348646265754,Weak
webmat,6349,0.02504560479227301,0.013407821229050279,0.005160735404795183,0.006098865824951851,0.005580014333981776,0.005715405467193573,0,0.010168074508707612,Weak
baisong,581625,0.025037598098677165,0.0011173184357541898,0.0008601225674658639,0.000748983522362508,0.00040954233643902935,0.00039191351775041635,0,0.004760913079741529,Weak
Dr. belisarius,353410,0.0250322603029466,0.01675977653631285,0.011934200623588862,0.020971538626150227,0.016074536705231905,0.014664097455828081,0,0.01757273504167642,Weak
Michael Petrotta,23897,0.025024253609350754,0.030167597765363124,0.015374690893452317,0.01915257864326985,0.01745674209071363,0.01737483262026846,0,0.02075844927040302,Weak
Adiii,3288890,0.025021584711485467,0.011173184357541898,0.01827760455864961,0.01840359512090734,0.017610320466878264,0.017244194781018324,0,0.01795508066608015,Weak
Kim Kern,4694994,0.025018248589153864,0.022346368715083796,0.02279324803784539,0.02289749625508239,0.02242244292003686,0.022339070511773737,0,0.02296947917149601,Weak
Vincent,882932,0.025015579691288585,0.07486033519553072,0.023653370605311252,0.043441044297025465,0.03506706255759189,0.03373722198634834,0,0.039295769055516044,Weak
Sheehan Alam,19875,0.02500490409982746,0.14078212290502792,0.03763036232663154,0.06002567943505243,0.05267738302447016,0.05307162219536889,0,0.06153201233106306,Weak
Jandi,6599590,0.024974878998843035,0.021229050279329607,0.016879905386517575,0.027926385619516374,0.02196170779154295,0.020183546164146447,0,0.02219257903998267,Weak
emk,12089,0.024954862264853418,0.0067039106145251395,0.004085582195462853,0.005242884656537556,0.0043513873246646875,0.004213070315816976,0,0.008258616228643439,Weak
Matt Timmermans,5483526,0.024950191693589176,0.0033519553072625698,0.005160735404795183,0.01123475283543762,0.007576533224122045,0.006401254123256801,0,0.009779237098077233,Weak
JD Long,37751,0.024924169939402677,0.0659217877094972,0.021395548865713362,0.031885298523432484,0.028053650046073512,0.02805447597896731,0,0.03337248851051443,Weak
Alexander O&#39;Mara,3155639,0.024903485980946737,0.021229050279329607,0.01806257391678314,0.019473571581425212,0.018480597931811203,0.018321956954831967,0,0.02007853944085464,Weak
Enrico Campidoglio,26396,0.024902151532014097,0.014525139664804468,0.01365444575852059,0.01679863043013054,0.014794716903859938,0.014239524478265129,0,0.016485768127932458,Weak
&#216;yvind Br&#229;then,303476,0.024897480960749854,0.03128491620111731,0.012686807870121492,0.016263642199871604,0.014845909695914816,0.014958032594140892,0,0.019156131586985994,Weak
DeborahK,1647604,0.02489214316501929,0.013407821229050279,0.011289108697989462,0.01433768457093944,0.012439848469335518,0.0119533622913877,0,0.014719994737286949,Weak
Larry Cai,308174,0.024890141491620332,0.03910614525139664,0.011396624018922696,0.017333618660389474,0.015101873656189209,0.015186648812828638,0,0.02050250864855783,Weak
Scott Langham,11898,0.024888807042687686,0.049162011173184354,0.014084507042253521,0.02289749625508239,0.019504453772908773,0.019399719128645614,0,0.024989499069127053,Weak
dippas,3448527,0.024852109697040062,0.01675977653631285,0.012364261907321794,0.014123689278835866,0.013002969181939182,0.012835167706326138,0,0.01565632905129598,Weak
csgillespie,203420,0.02484743912577582,0.01675977653631285,0.016127298139984945,0.01990156216563236,0.017559127674823385,0.01688494072308044,0,0.018680024060934965,Weak
Graham Borland,385478,0.024834094636449408,0.02346368715083799,0.01440705300505322,0.019473571581425212,0.016842428586055083,0.016297070446454818,0,0.019219650901045954,Weak
desertnaut,4685471,0.024816079575858754,0.035754189944134075,0.015697236856252017,0.019366573935373423,0.017968670011262414,0.01812600019595676,0,0.021954791753139576,Weak
Vladimir F Героям слава,721644,0.024794728392936498,0.004469273743016759,0.007848618428126007,0.013909693986732292,0.010187365618920856,0.00894869198863451,0,0.011693062026394488,Weak
Welbog,52443,0.024792726719537535,0.01005586592178771,0.011396624018922696,0.01326770811042157,0.011825534964676974,0.011398151474574611,0,0.013789435201653516,Weak
luqui,33796,0.024776713332345844,0.014525139664804468,0.015374690893452317,0.022362508024823455,0.018275826763591685,0.016982919102518045,0,0.018716299630255968,Weak
dknaack,479659,0.024766037740884712,0.03128491620111731,0.01677239006558434,0.022362508024823455,0.01970922494112829,0.01930174074920801,0,0.02236613628712435,Weak
udondan,2753241,0.024764703291952073,0.02346368715083799,0.02032039565638103,0.019259576289321637,0.01955564656496365,0.019824292106208563,0,0.021198050176610823,Weak
Veedrac,1763356,0.02476270161855311,0.01675977653631285,0.011826685302655628,0.018724588059062703,0.014948295280024573,0.013912929880139781,0,0.01682249611279144,Weak
Dave Ward,60,0.024747355455827742,0.015642458100558657,0.011719169981722394,0.014123689278835866,0.012644619637555032,0.012345275809138117,0,0.015203761377272968,Weak
Eric Petroelje,65070,0.02473801431329925,0.01005586592178771,0.013224384474787658,0.01883158570511449,0.015357837616463602,0.014206865018452596,0,0.016069092174984218,Weak
hardillb,504554,0.02473801431329925,0.012290502793296089,0.0076335877862595426,0.01230472929595549,0.009675437698372069,0.009014010908259578,0,0.012609380465907004,Weak
Ethan,42595,0.02473401096650133,0.07374301675977653,0.019460273088915167,0.02557243740637706,0.024470154602232005,0.02563767595283974,0,0.03226959479610698,Weak
Andreas Wong,135448,0.02473067484416973,0.021229050279329607,0.010966562735189764,0.012946715172266211,0.01197911334084161,0.01201868121101277,0,0.01564513293046828,Weak
laktak,52817,0.024719999252708597,0.018994413407821226,0.014084507042253521,0.017761609244596622,0.015664994368792873,0.015186648812828638,0,0.017735362021500247,Weak
Rapha&#235;l Althaus,961526,0.024696646396387384,0.0067039106145251395,0.010321470809590366,0.013374705756473359,0.01121122146001843,0.010483686599823638,0,0.01279860693946972,Weak
Roni Yaniv,222187,0.024695311947454737,0.005586592178770949,0.0012901838511987958,0.001604964690776803,0.001228627009317088,0.0013063783925013881,0,0.005952009678336628,Weak
Petr Skocik,1084774,0.02469331027405578,0.008938547486033519,0.010321470809590366,0.01744061630644126,0.013258933142213577,0.011920702831575165,0,0.014428930141651612,Weak
ndm,1392379,0.024683301907060973,0.01005586592178771,0.006773465218793679,0.011876738711748342,0.008958738609603768,0.008164864953133674,0,0.011752162553688024,Weak
sds,850781,0.02466995741773456,0.034636871508379886,0.018170089237716375,0.03242028675369142,0.025340432067164943,0.023514811065024985,0,0.026458741341618696,Weak
prodigitalson,215966,0.024661950724138716,0.011173184357541898,0.010321470809590366,0.012411726942007276,0.010955257499744036,0.010581664979261243,0,0.013350875885380588,Weak
Marius,1222578,0.024646604561413342,0.017877094972067038,0.011289108697989462,0.011341750481489407,0.01121122146001843,0.011430810934387144,0,0.014632765184560803,Weak
damienfrancois,1763614,0.024639932316750136,0.01005586592178771,0.011396624018922696,0.013481703402525145,0.011927920548786731,0.01146347039419968,0,0.01382758610049535,Weak
Wayne,592746,0.02462458615402477,0.01675977653631285,0.013439415116654122,0.01358870104857693,0.013258933142213577,0.013325059603514159,0,0.015832745266882733,Weak
dnoeth,2527905,0.024606571093434115,0.004469273743016759,0.0037630362326631544,0.0065268564091589985,0.004709736869048838,0.004213070315816976,0,0.008048090777189806,Weak
Nicolas Raoul,226958,0.024590557706242418,0.07374301675977653,0.025051069777443286,0.04269206077466296,0.03532302651786629,0.0342597733433489,0,0.039276584146556735,Weak
Jeffrey Kemp,103295,0.024581883788180256,0.01675977653631285,0.01085904741425653,0.017012625722234113,0.013668475478652607,0.012802508246513602,0,0.01594738619769166,Weak
Wernfried Domscheit,3027266,0.02458054933924761,0.011173184357541898,0.008923771637458338,0.013909693986732292,0.011006450291798914,0.010189751461510826,0,0.013297233512381648,Weak
Mykola Golubyev,54684,0.024575878767983367,0.01675977653631285,0.009138802279324803,0.010699764605178685,0.009829016074536704,0.009830497403572946,0,0.013472289277818225,Weak
jonstjohn,67009,0.024571875421185448,0.008938547486033519,0.00397806687452962,0.005670875240744703,0.004607351284939081,0.004474345994317254,0,0.00870684371695827,Weak
Eugene,397991,0.024570540972252808,0.10391061452513965,0.023975916568110954,0.03563021613524503,0.03281457970717724,0.03409647604428623,0,0.042499723992035325,Weak
Slava Vedenin,4318868,0.024562534278656956,0.014525139664804468,0.0036555209117299214,0.006312861117055425,0.00501689362137811,0.004964237891505275,0,0.009839531247521693,Weak
ThomasReggi,340688,0.024555194809527434,0.10837988826815642,0.02720137619610794,0.04953991012197732,0.04121019760417734,0.040693686926418234,0,0.048596708987727444,Weak
ax.,68939,0.024552525911662154,0.01005586592178771,0.008063649069992474,0.00781082816178044,0.007627726016176923,0.0077076325157581895,0,0.010969704599526316,Weak
Lucero,88558,0.024543851993599985,0.01005586592178771,0.012579292549188258,0.016263642199871604,0.013822053854817242,0.013031124465201344,0,0.01504930516407769,Weak
Stewie,1095616,0.02453851419786942,0.022346368715083796,0.014944629609719385,0.011876738711748342,0.013412511518378212,0.014206865018452596,0,0.01688760462854196,Weak
javanna,633239,0.024516495790480847,0.015642458100558657,0.014729598967852918,0.013160710464369785,0.013617282686597726,0.013880270420327249,0,0.015924469405031196,Weak
Ed Heal,892256,0.024505820199019715,0.02011173184357542,0.008816256316525104,0.014444682216991226,0.011620763796457458,0.011071556876449264,0,0.0150951352081697,Weak
Andrey,283676,0.024497146280957546,0.013407821229050279,0.012579292549188258,0.017868606890648408,0.01474352411180506,0.013814951500702177,0,0.016151890427058623,Weak
dirvine,1445334,0.024493810158625944,0.0022346368715083797,0.0010751532093323298,0.0019259576289321636,0.001126241425207331,0.0009797837943760408,0,0.0053059305146636974,Weak
Youcef LAIDANI,5558072,0.024466453955506805,0.02346368715083799,0.010966562735189764,0.01883158570511449,0.014897102487969695,0.014010908259577386,0,0.01777271671569935,Weak
Matthieu Riegler,884123,0.02446578673104049,0.030167597765363124,0.01623481346091818,0.022041515086668094,0.01924848981263438,0.018779189392207452,0,0.021822898708138624,Weak
Dante1986,1140876,0.024457780037444636,0.01675977653631285,0.0035480055907966884,0.00577787288679649,0.004812122453158596,0.0049315784316927395,0,0.010047855989367001,Weak
starball,11107541,0.02444977334384879,0.05921787709497206,0.03408235673583485,0.11213353306227264,0.07218183679737894,0.05966883307750089,0,0.06028903501863469,Weak
Tim,104200,0.024449106119382474,0.021229050279329607,0.01601978281905171,0.01744061630644126,0.01653527183372581,0.01646036774551749,0,0.018689032517241393,Weak
user94559,94559,0.024441766650252945,0.0067039106145251395,0.010536501451456832,0.01123475283543762,0.010289751203030613,0.009961135242823084,0,0.012194636332921038,Weak
Anon.,224346,0.024441766650252945,0.01005586592178771,0.008063649069992474,0.008987802268350097,0.008190846728780588,0.008066886573696072,0,0.011301136202143314,Weak
Laurence,1317935,0.024439764976853982,0.024581005586592177,0.01806257391678314,0.022790498609030603,0.020221152861677076,0.019628335347333357,0,0.021620555216378387,Weak
Alfe,1281485,0.024430423834325497,0.02346368715083799,0.01150413933985593,0.01818959982880377,0.014845909695914816,0.014141546098827524,0,0.017762550991427588,Weak
TerryA,1971805,0.02442375158966229,0.012290502793296089,0.012149231265455326,0.015621656323560882,0.013412511518378212,0.01276984878670107,0,0.01511125037950898,Weak
Judah Gabriel Himango,536,0.024423084365195975,0.043575418994413403,0.016342328781851413,0.023111491547185965,0.02042592402989659,0.02034684346320912,0,0.02470418186362541,Weak
Simon O&#39;Hanlon,1478381,0.024421082691797012,0.01675977653631285,0.014514568325986453,0.020008559811684146,0.016842428586055083,0.015937816388516934,0,0.018080705390058748,Weak
Alex Angas,6651,0.024403734855672675,0.04581005586592178,0.014514568325986453,0.02257650331692703,0.019402068188799016,0.019269081289395473,0,0.024329335307117072,Weak
Tomas,684229,0.024385052570615705,0.06033519553072625,0.02591119234490915,0.04108709608388616,0.03435036346882359,0.033116692249910186,0,0.03653093204147851,Weak
Dennis,72321,0.02438438534614938,0.03128491620111731,0.014837114288786151,0.015086668093301947,0.015306644824408723,0.015905156928704398,0,0.019467480947077984,Weak
Hubro,388916,0.0243783803259525,0.08268156424581005,0.025051069777443286,0.04312005135887011,0.035937340022524834,0.03517423821809987,0,0.04105710732478344,Weak
Selcuk,2011147,0.02436703751002505,0.013407821229050279,0.01118159337705623,0.012518724588059063,0.011518378212347701,0.011332832554949542,0,0.014054397911914644,Weak
warvariuc,248296,0.024354360245164956,0.05139664804469273,0.018707665842382537,0.02493045153006634,0.02278079246442101,0.023024919167836964,0,0.027532472882427425,Weak
Jean-Philippe Pellet,390581,0.02434501910263647,0.025698324022346366,0.01806257391678314,0.02567943505242885,0.02165455103921368,0.020608119141709395,0,0.022674670379186315,Weak
CapelliC,874024,0.02434368465370383,0.005586592178770949,0.004300612837329319,0.009843783436764392,0.006603870175079349,0.005650086547568503,0,0.009388104971536058,Weak
Adrift,1783413,0.024341015755838552,0.013407821229050279,0.009461348242124502,0.009629788144660818,0.009317088153987919,0.009405924426009994,0,0.012593830991945346,Weak
Smashery,14902,0.024322333470781575,0.034636871508379886,0.009783894204924202,0.013802696340680504,0.012439848469335518,0.012737189326888533,0,0.017953805553498372,Weak
Todd Gamblin,9122,0.02431833012398365,0.01675977653631285,0.008816256316525104,0.010057778728867964,0.009368280946042798,0.009438583885822527,0,0.013126501089592483,Weak
pmr,105672,0.024294977267662436,0.012290502793296089,0.011826685302655628,0.0171196233682859,0.013975632230981878,0.013031124465201344,0,0.015423090904680544,Weak
Omer Bokhari,56829,0.02426628661561065,0.013407821229050279,0.00397806687452962,0.006205863471003638,0.0050680864134329895,0.005029556811130344,0,0.00965928023579292,Weak
Martin Konecny,276949,0.024248271555019997,0.022346368715083796,0.01440705300505322,0.01679863043013054,0.015511415992628237,0.015382605571703845,0,0.018115724211603273,Weak
bigbug,1072888,0.024243600983755755,0.048044692737430165,0.0076335877862595426,0.010271774020971538,0.010340943995085491,0.011528789313824749,0,0.018677231472887874,Weak
Agnel Kurian,45603,0.024230256494429343,0.05251396648044692,0.016127298139984945,0.02418146800770383,0.02124500870277465,0.02132662725758516,0,0.026604104180487476,Weak
javidcf,1782792,0.02422825482103038,0.007821229050279328,0.008278679711858939,0.014123689278835866,0.010648100747414764,0.009569221725072668,0,0.012444862555748658,Weak
D.Shawley,41747,0.024223584249766138,0.011173184357541898,0.010321470809590366,0.012197731649903702,0.010852871915634279,0.010516346059636174,0,0.013214198173678757,Weak
J&#233;r&#244;me Verstrynge,520957,0.024220915351900858,0.10837988826815642,0.030856897107837865,0.04996790070618447,0.04315552370226273,0.04304516803292073,0,0.04993771552821052,Weak
pb2q,275567,0.02421090698490605,0.021229050279329607,0.015052144930652616,0.01604964690776803,0.01540903040851848,0.015447924491328913,0,0.017899784000417283,Weak
WiredPrairie,95190,0.024189555801983793,0.02011173184357542,0.011826685302655628,0.01572865396961267,0.013668475478652607,0.013292400143701623,0,0.016469583756696955,Weak
DK.,42353,0.02416019792546569,0.007821229050279328,0.02161057950757983,0.01808260218275198,0.01889014026825023,0.018877167771645057,0,0.018240319450995354,Weak
Harry Joy,559070,0.024152191231869846,0.0335195530726257,0.016879905386517575,0.022362508024823455,0.019862803317292926,0.019563016427708288,0,0.022723329576806298,Weak
deft_code,28817,0.02414952233400456,0.034636871508379886,0.014622083646919687,0.02386047506954847,0.01955564656496365,0.01874652993239492,0,0.0225951881760352,Weak
Daniel Br&#252;ckner,77507,0.02414952233400456,0.017877094972067038,0.009998924846790666,0.015193665739353735,0.012439848469335518,0.011822724452137563,0,0.01524696346894818,Weak
prakash,123,0.02414818788507192,0.029050279329608936,0.009138802279324803,0.012090734003851916,0.011057643083853793,0.011332832554949542,0,0.016136413189443484,Weak
Felipe Hoffa,132438,0.02414818788507192,0.025698324022346366,0.018922696484249005,0.03894714316285042,0.028411999590457666,0.025180443515464255,0,0.02688479911007327,Weak
Rizier123,3933332,0.024121498906419105,0.018994413407821226,0.010428986130523598,0.017761609244596622,0.013924439438927,0.012965805545576276,0,0.016366125445643972,Weak
khelwood,3890632,0.024115493886222215,0.015642458100558657,0.00870874099559187,0.012197731649903702,0.010289751203030613,0.009928475783010548,0,0.013480441936386268,Weak
Eric Wilson,82474,0.024110823314957973,0.09162011173184356,0.02128803354478013,0.028889364433982455,0.02774649329374424,0.029328194911656162,0,0.03716383687182742,Weak
Jeffrey L Whitledge,10174,0.024109488866025333,0.01005586592178771,0.007096011181593377,0.010485769313075112,0.00844681068905498,0.007936248734445931,0,0.011355032450997074,Weak
pnuts,1505120,0.024108154417092693,0.012290502793296089,0.008923771637458338,0.014872672801198373,0.011518378212347701,0.010581664979261243,0,0.013715857473442408,Weak
Zero Piraeus,1014938,0.02410615274369373,0.03240223463687151,0.015912267498118478,0.017333618660389474,0.01694481417016484,0.017342173160455925,0,0.020673543478282326,Weak
rossipedia,115049,0.024105485519227407,0.011173184357541898,0.009138802279324803,0.009843783436764392,0.009163509777823282,0.009079329827884647,0,0.012084015866427739,Weak
Matt Dowle,403310,0.024102149396895804,0.026815642458100558,0.017417481991183745,0.02386047506954847,0.020528309614006347,0.019758973186583494,0,0.022080505286053067,Weak
l0b0,96588,0.024092141029900996,0.035754189944134075,0.015589721535318781,0.02632142092873957,0.02124500870277465,0.020183546164146447,0,0.023864338050835755,Weak
Nico Schl&#246;mer,353337,0.024090806580968356,0.04022346368715084,0.022148156112245992,0.030922319708966403,0.026773830244701546,0.025964270550965087,0,0.02835380781416637,Weak
Andre Pena,192729,0.02409013935650204,0.05921787709497206,0.021825610149446298,0.02728439974320565,0.02574997440360397,0.02632352460890297,0,0.030748587559438826,Weak
Chris,2030321,0.024083467111838834,0.022346368715083796,0.011934200623588862,0.015193665739353735,0.013566089894542848,0.013390378523139228,0,0.01675236176792455,Weak
ALollz,4333359,0.02407879654057459,0.007821229050279328,0.006880980539726911,0.010164776374919752,0.00808846114467083,0.007511675756882981,0,0.010757653234509064,Weak
